CarID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1781,Tesla,2004,0.0,Electric,Automatic,114153,Used,9550.67,Model Y
1782,BMW,2003,1.2,Petrol,Manual,35865,New,9501.51,X5
1783,Tesla,2015,0.0,Electric,Automatic,83358,Used,28280.28,Model X
1784,Hyundai,2010,1.9,Diesel,Automatic,105801,Used,5988.61,Tucson
1785,Tesla,2014,0.0,Electric,Automatic,61507,New,25147.11,Model X
1786,Kia,2003,3.2,Diesel,Automatic,199816,Used,1500,Sorento
1787,Subaru,2011,1.5,Petrol,Automatic,11935,New,12313.61,Impreza
1788,Tesla,2000,0.0,Electric,Automatic,68175,Used,8021.26,Model 3
1789,Audi,2001,1.6,Diesel,Automatic,73293,Used,5555.25,Q7
1790,Tesla,2019,0.0,Electric,Automatic,50128,Used,37732.25,Model 3
1791,Audi,2004,4.5,Petrol,Automatic,13989,Used,8988.13,Q5
1792,Toyota,2023,4.5,Petrol,Automatic,92805,New,29550.83,Camry
1793,Honda,2010,4.5,Diesel,Automatic,120482,New,6899.88,Fit
1794,Ford,2000,3.0,Petrol,Manual,142271,New,1500,Explorer
1795,Tesla,2016,0.0,Electric,Manual,94792,New,28380.17,Model S
1796,Honda,2016,4.6,Petrol,Automatic,172811,Used,9544.15,Civic
1797,Subaru,2009,1.2,Petrol,Automatic,190268,Used,4162.72,Crosstrek
1798,Kia,2013,3.9,Petrol,Automatic,10218,Used,10879.46,Sorento
1799,Tesla,2001,0.0,Electric,Manual,162218,Used,5221.2,Model X
1800,Ford,2009,2.3,Petrol,Manual,198947,Used,3260.5,Fiesta
1801,Ford,2017,1.2,Diesel,Automatic,8698,Used,14551.23,Mustang
1802,Kia,2019,4.4,Petrol,Automatic,41443,Used,17467.24,Sportage
1803,Audi,2006,4.7,Petrol,Manual,119630,Used,8578.89,Q5
1804,BMW,2016,2.0,Petrol,Manual,120285,Used,19693.42,X5
1805,Subaru,2019,2.2,Diesel,Manual,150973,Used,14059.03,Forester
1806,Hyundai,2001,3.3,Petrol,Automatic,62778,New,3428.75,Sonata
1807,Toyota,2008,4.3,Diesel,Automatic,101444,New,7309.84,RAV4
1808,Kia,2014,2.4,Petrol,Manual,99055,Used,10554.01,Sorento
1809,Hyundai,2020,3.2,Hybrid,Manual,64052,Used,16832.9,Kona
1810,Kia,2018,2.8,Hybrid,Automatic,49654,Used,16751.99,Sportage
1811,Tesla,2003,0.0,Electric,Automatic,85413,Used,8962.23,Model Y
1812,Chevrolet,2015,2.5,Petrol,Manual,182839,Used,10382.46,Equinox
1813,Toyota,2017,4.5,Hybrid,Manual,192965,New,12534.95,Prius
1814,Kia,2018,4.6,Diesel,Automatic,136985,Used,12278.87,Sorento
1815,Honda,2008,2.1,Petrol,Automatic,73190,Used,6566.01,Civic
1816,Kia,2021,3.1,Hybrid,Manual,138846,Used,19060.88,Sportage
1817,Ford,2010,2.2,Diesel,Automatic,68482,Used,7560.47,Explorer
1818,Toyota,2007,2.8,Petrol,Automatic,170617,Used,3150.99,Prius
1819,Kia,2022,4.3,Petrol,Automatic,32479,Used,24835.68,Rio
1820,Tesla,2023,0.0,Electric,Automatic,29449,Used,52114.52,Model Y
1821,Toyota,2012,1.9,Petrol,Automatic,11484,Used,10963.33,Camry
1822,Audi,2010,4.8,Petrol,Automatic,106420,Used,11329.46,Q5
1823,Subaru,2012,4.0,Diesel,Manual,163721,Used,7346.63,Outback
1824,BMW,2016,1.4,Petrol,Automatic,187313,New,20601.96,X3
1825,BMW,2019,2.7,Diesel,Automatic,89732,Used,28749.07,5 Series
1826,Audi,2022,3.6,Hybrid,Automatic,133981,Used,36421.27,A4
1827,Tesla,2017,0.0,Electric,Automatic,143667,Used,28581.02,Model S
1828,Subaru,2015,2.4,Diesel,Automatic,93543,Used,11535.97,Forester
1829,Chevrolet,2006,4.1,Petrol,Automatic,18264,New,8298.84,Malibu
1830,Chevrolet,2012,4.1,Petrol,Automatic,169863,Used,6804.07,Impala
1831,BMW,2015,3.9,Diesel,Manual,109166,Used,20658.44,3 Series
1832,Audi,2012,3.7,Petrol,Automatic,179426,New,13889.48,A3
1833,Hyundai,2012,4.4,Diesel,Manual,161018,Used,5922.38,Kona
1834,Ford,2015,2.6,Petrol,Manual,186782,Used,8959.73,Focus
1835,Ford,2015,3.6,Petrol,Manual,51626,Used,14096.64,Fiesta
1836,Hyundai,2023,4.4,Hybrid,Automatic,171197,Used,20633.54,Elantra
1837,Kia,2021,2.8,Petrol,Automatic,74354,Used,20728.97,Rio
1838,Hyundai,2008,4.3,Hybrid,Manual,51290,Used,8144.45,Tucson
1839,Tesla,2003,0.0,Electric,Automatic,99599,Used,8762.12,Model Y
1840,Tesla,2022,0.0,Electric,Manual,43206,Used,52441.37,Model X
1841,BMW,2013,1.8,Hybrid,Manual,23174,New,21830.15,X3
1842,Hyundai,2013,4.6,Diesel,Automatic,85964,Used,9508.75,Kona
1843,Honda,2017,4.8,Petrol,Automatic,44170,Used,15432.93,Fit
1844,Honda,2016,3.8,Diesel,Manual,45414,Used,12593.68,Civic
1845,Kia,2001,4.3,Diesel,Automatic,145808,Used,1500,Sorento
1846,Subaru,2019,2.9,Hybrid,Automatic,27771,Used,17623.62,Impreza
1847,Audi,2006,2.1,Diesel,Manual,145943,Used,7365.6,A3
1848,Kia,2000,3.0,Diesel,Manual,162219,Used,1500,Sorento
1849,Ford,2014,1.8,Petrol,Manual,161960,Used,8329.76,Mustang
1850,Toyota,2016,2.5,Petrol,Automatic,154700,Used,11313.46,Corolla
1851,Subaru,2009,3.1,Diesel,Manual,159470,Used,4856.5,Impreza
1852,Kia,2014,1.8,Hybrid,Automatic,180531,New,10139.04,Sportage
1853,Subaru,2023,4.8,Hybrid,Automatic,120606,Used,22860.19,Impreza
1854,Ford,2015,1.4,Hybrid,Automatic,157582,Used,10274.9,Focus
1855,Toyota,2001,2.2,Hybrid,Automatic,193110,Used,1500,Corolla
1856,Ford,2018,1.7,Petrol,Automatic,10999,Used,16545.36,Explorer
1857,Honda,2022,3.9,Petrol,Automatic,30689,New,24169.41,Accord
1858,Subaru,2005,4.3,Petrol,Automatic,75931,Used,4360.07,Impreza
1859,Ford,2017,4.3,Petrol,Automatic,6840,New,20610.92,Focus
1860,Chevrolet,2014,4.7,Hybrid,Automatic,129276,New,12474.72,Impala
1861,Hyundai,2012,1.9,Petrol,Manual,51844,Used,9583.38,Kona
1862,Honda,2000,3.8,Petrol,Automatic,99215,New,2519.63,Civic
1863,Chevrolet,2000,3.9,Diesel,Automatic,71268,Used,2897.24,Impala
1864,Audi,2021,3.1,Petrol,Manual,101342,Used,27910.5,Q5
1865,Tesla,2021,0.0,Electric,Automatic,155321,Used,33743.17,Model 3
1866,Audi,2000,4.5,Petrol,Automatic,184680,Used,2266.48,Q5
1867,Tesla,2016,0.0,Electric,Automatic,151322,Used,29646.15,Model X
1868,Honda,2001,4.2,Diesel,Manual,138982,Used,1500,CR-V
1869,Tesla,2004,0.0,Electric,Automatic,108844,Used,10552.93,Model S
1870,BMW,2016,2.3,Hybrid,Manual,88874,Used,20362.7,X3
1871,Audi,2013,4.5,Diesel,Automatic,26992,Used,19503.49,A4
1872,Tesla,2017,0.0,Electric,Automatic,14984,Used,33586.74,Model Y
1873,Subaru,2010,3.2,Hybrid,Automatic,51202,Used,8940.59,Outback
1874,Toyota,2003,2.9,Hybrid,Automatic,156185,Used,1500,RAV4
1875,Kia,2018,3.2,Petrol,Manual,137822,Used,13660.09,Rio
1876,Audi,2009,3.2,Petrol,Automatic,192653,New,10864.65,Q5
1877,Ford,2013,2.0,Petrol,Manual,105576,Used,9268.44,Fiesta
1878,Subaru,2004,3.2,Petrol,Automatic,182655,Used,1500,Crosstrek
1879,BMW,2020,3.8,Hybrid,Automatic,167290,Used,29293.61,X5
1880,Honda,2000,2.6,Hybrid,Automatic,70977,Used,2473.59,CR-V
1881,Hyundai,2021,4.3,Diesel,Automatic,113671,Used,17522.69,Elantra
1882,Chevrolet,2018,4.7,Diesel,Automatic,118351,Used,13857.6,Equinox
1883,Chevrolet,2023,3.4,Diesel,Automatic,10307,Used,28049.49,Tahoe
1884,Kia,2002,2.8,Hybrid,Automatic,154356,Used,1500,Rio
1885,Ford,2001,1.9,Diesel,Manual,123627,New,1936.76,Fiesta
1886,Tesla,2007,0.0,Electric,Automatic,49988,Used,14307.61,Model X
1887,Tesla,2013,0.0,Electric,Automatic,120991,New,24842.3,Model Y
1888,Subaru,2006,4.5,Petrol,Automatic,148190,Used,3124.2,Crosstrek
1889,BMW,2009,2.9,Petrol,Automatic,62613,Used,13190.21,5 Series
1890,Kia,2021,2.3,Diesel,Automatic,106973,Used,19856.85,Sportage
1891,Kia,2021,3.5,Diesel,Automatic,153271,Used,18115.93,Sorento
1892,BMW,2013,4.1,Petrol,Automatic,144113,New,18779.16,5 Series
1893,Kia,2003,1.5,Diesel,Manual,99722,Used,2745.46,Optima
1894,Toyota,2015,3.7,Petrol,Manual,122809,Used,12479.2,Camry
1895,Ford,2000,3.6,Hybrid,Manual,152936,Used,1500,Focus
1896,Toyota,2007,1.4,Hybrid,Manual,179662,New,3579.69,Prius
1897,Toyota,2021,1.4,Petrol,Automatic,72512,Used,22286.9,Prius
1898,Toyota,2011,2.3,Hybrid,Manual,130473,Used,6793.08,Corolla
1899,Audi,2006,2.4,Petrol,Manual,8463,Used,12280.85,A4
1900,Subaru,2017,2.2,Petrol,Automatic,60340,Used,14143.47,Crosstrek
1901,Ford,2003,2.1,Petrol,Automatic,193836,Used,1500,Focus
1902,Subaru,2002,1.5,Petrol,Automatic,12425,New,5906.64,Outback
1903,Hyundai,2022,4.5,Hybrid,Automatic,83508,Used,21432.11,Tucson
1904,Ford,2022,3.5,Petrol,Manual,169063,Used,18660.24,Focus
1905,Subaru,2022,2.7,Hybrid,Automatic,111975,Used,17980.9,Forester
1906,Honda,2001,2.7,Diesel,Manual,158440,Used,1500,Accord
1907,BMW,2003,2.2,Petrol,Automatic,170275,Used,4688.31,X3
1908,Hyundai,2015,1.6,Diesel,Automatic,56595,Used,12352.49,Kona
1909,Ford,2016,4.0,Hybrid,Automatic,93107,Used,11484.31,Explorer
1910,Subaru,2005,3.7,Petrol,Automatic,10971,Used,6250.73,Forester
1911,Kia,2020,2.7,Diesel,Automatic,159115,Used,15612.78,Sportage
1912,Toyota,2002,4.0,Hybrid,Manual,46284,New,5252.55,Prius
1913,Hyundai,2011,2.5,Hybrid,Automatic,44664,New,9479.99,Sonata
1914,Chevrolet,2001,4.1,Petrol,Manual,15995,Used,4816.9,Impala
1915,Tesla,2022,0.0,Electric,Automatic,22403,New,57771.36,Model S
1916,BMW,2023,4.8,Petrol,Manual,98784,Used,41043.92,3 Series
1917,Honda,2022,1.9,Diesel,Manual,122366,Used,21818.77,Accord
1918,BMW,2014,3.8,Diesel,Manual,114456,Used,16384.68,3 Series
1919,Hyundai,2018,1.9,Petrol,Automatic,27847,Used,15474.5,Elantra
1920,Tesla,2007,0.0,Electric,Manual,70185,New,13851.87,Model 3
1921,Hyundai,2007,2.7,Petrol,Automatic,81786,Used,6323.23,Sonata
1922,Tesla,2007,0.0,Electric,Automatic,148900,Used,11126.6,Model Y
1923,Ford,2015,2.3,Petrol,Manual,176842,New,9847.84,Explorer
1924,Tesla,2018,0.0,Electric,Automatic,147507,New,30662.26,Model Y
1925,Subaru,2023,3.4,Petrol,Automatic,34419,New,29630.54,Crosstrek
1926,Ford,2021,4.7,Hybrid,Automatic,152995,New,18039.23,Mustang
1927,Kia,2005,3.4,Petrol,Manual,154632,New,2838.91,Rio
1928,Ford,2001,3.5,Hybrid,Manual,57824,New,3553.59,Fiesta
1929,Tesla,2010,0.0,Electric,Automatic,50367,Used,19497.05,Model 3
1930,Hyundai,2014,1.4,Petrol,Automatic,156251,New,11525.5,Elantra
1931,Chevrolet,2020,1.6,Diesel,Automatic,10610,Used,19061.14,Malibu
1932,Subaru,2009,3.9,Petrol,Manual,118721,Used,5678.41,Outback
1933,Kia,2015,2.5,Hybrid,Manual,53794,Used,14421.3,Sportage
1934,Hyundai,2012,4.2,Petrol,Manual,124140,New,8704.93,Kona
1935,Toyota,2022,1.6,Petrol,Manual,193166,New,18777.42,Corolla
1936,Hyundai,2012,2.3,Petrol,Manual,72778,Used,10224.93,Kona
1937,Tesla,2019,0.0,Electric,Automatic,40910,New,44111.47,Model X
1938,Audi,2017,3.6,Diesel,Automatic,37875,Used,23514.32,Q7
1939,Audi,2008,3.1,Hybrid,Manual,103975,Used,11746.89,Q5
1940,Subaru,2013,3.8,Diesel,Automatic,123126,Used,10056.84,Forester
1941,Toyota,2017,2.5,Diesel,Manual,136895,Used,12432.49,Corolla
1942,Tesla,2010,0.0,Electric,Manual,143509,New,16867.53,Model 3
1943,Honda,2013,4.4,Hybrid,Manual,102841,New,10253.28,Accord
1944,Subaru,2014,3.8,Hybrid,Manual,153251,New,10245.11,Outback
1945,Subaru,2013,1.8,Petrol,Automatic,89150,New,9930.96,Crosstrek
1946,Honda,2014,3.4,Petrol,Automatic,116504,Used,10992.68,Fit
1947,Kia,2016,3.2,Diesel,Automatic,26511,New,19293.87,Optima
1948,BMW,2019,3.4,Petrol,Automatic,40678,New,39083.71,X3
1949,Hyundai,2010,2.0,Hybrid,Manual,62956,New,9208.44,Kona
1950,Ford,2001,2.7,Petrol,Automatic,35006,Used,4775.32,Fiesta
1951,Toyota,2015,3.3,Hybrid,Automatic,62323,New,14430.5,Prius
1952,Tesla,2020,0.0,Electric,Automatic,25411,Used,44752.62,Model Y
1953,Audi,2020,4.1,Petrol,Automatic,96454,Used,25368.25,A4
1954,Tesla,2001,0.0,Electric,Manual,17392,Used,10863.21,Model X
1955,Chevrolet,2003,2.3,Petrol,Manual,165986,Used,1500,Tahoe
1956,Hyundai,2015,4.3,Hybrid,Manual,46596,New,16030.4,Kona
1957,Ford,2004,4.7,Petrol,Manual,143633,New,2361.42,Explorer
1958,Kia,2014,3.2,Hybrid,Automatic,69601,Used,12421.06,Rio
1959,Kia,2015,2.6,Diesel,Manual,78340,New,16047.52,Sorento
1960,BMW,2020,2.3,Diesel,Automatic,73331,Used,33163.09,X5
1961,Audi,2021,3.2,Diesel,Manual,120733,Used,29970.69,A4
1962,BMW,2005,3.7,Petrol,Automatic,134056,Used,7440.18,X3
1963,Chevrolet,2012,2.4,Petrol,Automatic,60994,Used,10569.0,Tahoe
1964,Subaru,2007,3.8,Petrol,Automatic,169379,Used,3100.09,Crosstrek
1965,Tesla,2010,0.0,Electric,Manual,31142,Used,20969.66,Model Y
1966,Tesla,2009,0.0,Electric,Manual,102359,Used,17022.06,Model S
1967,Hyundai,2011,1.3,Petrol,Automatic,18077,New,11433.38,Kona
1968,Chevrolet,2017,4.2,Petrol,Manual,153725,Used,11397.51,Malibu
1969,Chevrolet,2021,3.9,Hybrid,Automatic,147865,Used,19829.8,Tahoe
1970,Hyundai,2002,1.6,Hybrid,Automatic,129699,New,1976.13,Elantra
1971,BMW,2010,2.6,Petrol,Manual,78314,New,14837.77,3 Series
1972,Tesla,2009,0.0,Electric,Automatic,67732,New,17842.01,Model 3
1973,Chevrolet,2009,3.3,Petrol,Automatic,188475,Used,4041.08,Tahoe
1974,Kia,2002,2.9,Petrol,Manual,61310,Used,4345.14,Rio
1975,Audi,2002,3.5,Hybrid,Manual,161450,Used,3896.78,Q7
1976,Audi,2003,2.6,Diesel,Manual,128899,Used,4882.44,Q7
1977,Ford,2005,4.1,Diesel,Automatic,100798,Used,4613.81,Focus
1978,Audi,2012,2.5,Hybrid,Automatic,138811,New,16314.61,A3
1979,Honda,2019,3.5,Petrol,Manual,29295,Used,15849.05,Civic
1980,Toyota,2005,2.8,Diesel,Automatic,77380,Used,4745.04,Corolla
1981,Honda,2016,2.1,Hybrid,Automatic,164486,New,12102.91,Civic
1982,Subaru,2011,1.4,Hybrid,Automatic,88983,New,9358.24,Forester
1983,Chevrolet,2023,3.0,Petrol,Manual,193282,Used,18688.82,Equinox
1984,Honda,2008,4.0,Diesel,Automatic,38688,Used,6978.48,CR-V
1985,Toyota,2002,3.4,Petrol,Automatic,184066,Used,1500,Corolla
1986,Toyota,2009,4.6,Diesel,Automatic,99043,Used,7290.1,Camry
1987,Subaru,2015,4.2,Petrol,Automatic,192843,Used,7640.81,Forester
1988,Subaru,2011,4.5,Petrol,Automatic,135765,New,8068.83,Crosstrek
1989,Honda,2023,4.4,Diesel,Automatic,190799,Used,17539.18,Accord
1990,Subaru,2019,3.8,Petrol,Automatic,179140,Used,12215.69,Crosstrek
1991,Subaru,2005,3.8,Diesel,Manual,120467,Used,3587.62,Impreza
1992,BMW,2015,2.6,Petrol,Automatic,136339,Used,19421.51,3 Series
1993,Tesla,2008,0.0,Electric,Automatic,77970,Used,15542.64,Model 3
1994,Kia,2007,1.6,Petrol,Automatic,168888,Used,3110.32,Sportage
1995,Tesla,2021,0.0,Electric,Automatic,194656,Used,35778.16,Model X
1996,Hyundai,2021,4.4,Petrol,Automatic,6519,New,24483.67,Kona
1997,Hyundai,2014,4.8,Diesel,Manual,159553,Used,9614.14,Tucson
1998,BMW,2013,3.6,Hybrid,Manual,105764,New,21349.96,5 Series
1999,Subaru,2003,1.6,Petrol,Automatic,145679,Used,1524.22,Impreza
2000,Honda,2011,3.4,Hybrid,Automatic,35596,Used,9464.63,Accord
2001,Audi,2000,3.2,Diesel,Manual,66923,Used,6133.7,A3
2002,Chevrolet,2006,4.5,Hybrid,Manual,139632,Used,3000.59,Impala
2003,Audi,2018,3.4,Petrol,Automatic,72248,Used,23524.22,Q7
2004,Audi,2014,4.6,Petrol,Manual,17913,Used,17901.96,A3
2005,Chevrolet,2022,2.7,Petrol,Automatic,59725,Used,22420.62,Equinox
2006,Kia,2013,1.9,Petrol,Manual,115412,Used,9733.8,Sorento
2007,Toyota,2004,3.7,Petrol,Manual,176669,New,1583.04,Prius
2008,Hyundai,2012,2.8,Hybrid,Automatic,83365,Used,9542.32,Tucson
2009,Chevrolet,2021,4.8,Petrol,Automatic,157438,Used,16117.72,Equinox
2010,Subaru,2023,4.7,Diesel,Automatic,116850,Used,22230.93,Forester
2011,Audi,2002,4.2,Petrol,Automatic,42575,New,7597.82,Q7
2012,Ford,2017,4.6,Diesel,Manual,53017,Used,14777.16,Explorer
2013,Audi,2004,3.8,Diesel,Automatic,119045,Used,6212.99,A3
2014,Chevrolet,2017,4.1,Petrol,Automatic,149790,Used,13749.16,Tahoe
2015,Audi,2003,2.1,Hybrid,Manual,158774,Used,4884.15,Q7
2016,Ford,2022,4.6,Petrol,Manual,184301,Used,16771.65,Fiesta
2017,Honda,2012,3.0,Petrol,Automatic,55861,Used,10891.0,CR-V
2018,Chevrolet,2010,2.9,Petrol,Manual,109421,Used,7522.14,Malibu
2019,Tesla,2011,0.0,Electric,Automatic,177160,New,21091.07,Model 3
2020,Tesla,2012,0.0,Electric,Automatic,180413,Used,16886.17,Model S
2021,Toyota,2008,2.0,Hybrid,Manual,87671,Used,5629.24,Prius
2022,Subaru,2002,3.0,Petrol,Manual,18512,Used,5590.92,Crosstrek
2023,Chevrolet,2020,2.9,Petrol,Automatic,87560,Used,17128.21,Impala
2024,Hyundai,2022,3.5,Petrol,Automatic,129399,New,21656.25,Kona
2025,Honda,2008,2.4,Petrol,Manual,112136,Used,5119.2,Fit
2026,BMW,2019,2.0,Diesel,Manual,65527,New,30698.29,X5
2027,Ford,2009,4.0,Hybrid,Automatic,39322,Used,9471.2,Focus
2028,Ford,2002,3.6,Petrol,Automatic,148172,Used,1500,Fiesta
2029,Kia,2017,4.1,Diesel,Automatic,17864,New,16385.23,Sorento
2030,Tesla,2015,0.0,Electric,Manual,77079,New,32339.55,Model 3
2031,Kia,2020,1.8,Diesel,Manual,115857,Used,18155.66,Sportage
2032,Honda,2004,3.6,Petrol,Automatic,184917,Used,1500,Accord
2033,Chevrolet,2019,3.3,Petrol,Automatic,137210,Used,17601.75,Impala
2034,BMW,2015,2.9,Diesel,Manual,56031,Used,24523.38,3 Series
2035,Toyota,2013,4.4,Diesel,Automatic,5446,Used,12674.85,Prius
2036,Toyota,2018,3.5,Petrol,Manual,121029,New,18910.66,Corolla
2037,Subaru,2003,4.2,Petrol,Automatic,189435,Used,1500,Impreza
2038,Audi,2016,2.3,Diesel,Automatic,148942,New,23240.33,A4
2039,Chevrolet,2019,2.4,Petrol,Manual,88372,Used,18124.09,Malibu
2040,Audi,2008,3.8,Petrol,Automatic,117819,Used,11057.14,Q7
2041,Subaru,2023,3.6,Hybrid,Automatic,15152,Used,25314.82,Impreza
2042,Tesla,2006,0.0,Electric,Automatic,180811,Used,9243.9,Model S
2043,Ford,2001,4.2,Petrol,Automatic,138444,Used,1500,Mustang
2044,Ford,2009,2.4,Diesel,Automatic,173609,Used,4530.82,Fiesta
2045,Chevrolet,2017,1.7,Diesel,Automatic,60143,New,15046.7,Impala
2046,Tesla,2020,0.0,Electric,Manual,37169,New,45205.07,Model X
2047,Honda,2007,2.3,Petrol,Automatic,96710,Used,5033.01,CR-V
2048,Kia,2008,1.2,Diesel,Automatic,193024,Used,2886.31,Sorento
2049,Chevrolet,2002,3.9,Petrol,Automatic,87955,New,3098.28,Tahoe
2050,Ford,2008,3.5,Hybrid,Automatic,64416,New,8169.16,Mustang
2051,Chevrolet,2021,1.8,Petrol,Automatic,102295,New,20555.22,Malibu
2052,BMW,2003,4.5,Petrol,Automatic,103444,Used,6510.7,X5
2053,Chevrolet,2006,3.7,Diesel,Automatic,105767,Used,4791.22,Malibu
2054,Ford,2007,2.4,Diesel,Automatic,161257,New,3422.8,Fiesta
2055,Toyota,2022,2.7,Hybrid,Manual,112416,Used,19515.46,RAV4
2056,BMW,2020,1.5,Petrol,Automatic,8725,New,40067.75,5 Series
2057,Audi,2016,4.6,Hybrid,Manual,141988,Used,20048.87,Q5
2058,Ford,2022,2.4,Petrol,Automatic,135085,Used,21376.57,Explorer
2059,Ford,2019,3.7,Diesel,Automatic,179796,Used,15582.58,Focus
2060,Toyota,2016,4.1,Petrol,Manual,27714,Used,16401.61,Corolla
2061,Hyundai,2006,2.9,Petrol,Automatic,80337,Used,5634.93,Tucson
2062,Kia,2008,2.1,Petrol,Automatic,82732,New,7168.97,Optima
2063,Tesla,2017,0.0,Electric,Automatic,192416,Used,26689.56,Model Y
2064,Hyundai,2007,3.5,Diesel,Automatic,95906,Used,5019.39,Elantra
2065,Tesla,2018,0.0,Electric,Manual,152119,Used,32654.17,Model X
2066,Ford,2022,1.6,Hybrid,Automatic,90317,New,25350.75,Fiesta
2067,Honda,2015,4.6,Petrol,Manual,189391,Used,7845.83,Civic
2068,Ford,2012,4.3,Petrol,Automatic,151497,New,8845.88,Explorer
2069,Toyota,2002,3.7,Diesel,Manual,21167,New,6019.9,Camry
2070,Toyota,2020,3.7,Petrol,Automatic,121976,New,21473.19,Camry
2071,Hyundai,2021,4.7,Hybrid,Automatic,68882,Used,21894.78,Kona
2072,Toyota,2007,3.6,Petrol,Automatic,78709,Used,6035.75,Corolla
2073,Ford,2003,4.5,Hybrid,Automatic,77169,Used,3588.74,Fiesta
2074,Ford,2020,2.0,Hybrid,Automatic,47314,Used,20453.65,Fiesta
2075,Audi,2019,1.5,Hybrid,Automatic,171159,Used,26595.41,Q5
2076,BMW,2010,4.2,Petrol,Automatic,168892,Used,12227.23,X5
2077,Toyota,2013,1.3,Petrol,Automatic,66308,New,11751.77,Prius
2078,Ford,2005,3.1,Petrol,Automatic,100222,Used,3720.44,Fiesta
2079,Honda,2014,4.6,Petrol,Automatic,86063,Used,12558.95,CR-V
2080,Hyundai,2017,3.0,Hybrid,Automatic,166869,Used,13380.31,Sonata
2081,Chevrolet,2009,3.9,Petrol,Automatic,101860,Used,7093.3,Malibu
2082,Hyundai,2014,2.3,Diesel,Manual,16116,Used,14976.26,Tucson
2083,Honda,2014,4.4,Diesel,Manual,189979,New,8371.34,Accord
2084,Hyundai,2000,1.8,Diesel,Automatic,148807,Used,1500,Tucson
2085,Subaru,2022,2.3,Petrol,Manual,103309,New,24694.27,Crosstrek
2086,Ford,2000,4.1,Petrol,Automatic,180798,Used,1500,Focus
2087,BMW,2013,1.6,Hybrid,Automatic,116632,Used,18163.0,X3
2088,Subaru,2010,1.2,Hybrid,Manual,197292,New,4516.45,Impreza
2089,Chevrolet,2021,3.5,Diesel,Automatic,115071,Used,20017.34,Malibu
2090,Tesla,2010,0.0,Electric,Automatic,178456,Used,13121.94,Model 3
2091,Ford,2020,2.0,Petrol,Automatic,70663,Used,19954.68,Mustang
2092,Honda,2019,4.2,Petrol,Manual,80067,Used,16418.27,Accord
2093,BMW,2022,1.7,Hybrid,Automatic,181453,Used,36381.95,3 Series
2094,Audi,2018,2.9,Diesel,Manual,61947,Used,27061.2,Q7
2095,Audi,2011,2.4,Hybrid,Manual,136126,Used,11273.55,Q7
2096,Honda,2003,3.9,Petrol,Automatic,185535,Used,1500,Civic
2097,Hyundai,2023,4.0,Diesel,Automatic,71277,Used,21980.81,Tucson
2098,Hyundai,2008,3.9,Petrol,Automatic,152182,Used,3691.93,Sonata
2099,Audi,2018,1.6,Hybrid,Manual,45863,Used,28425.94,A3
2100,Hyundai,2010,1.9,Diesel,Automatic,105230,Used,7326.59,Elantra
2101,Toyota,2017,1.2,Hybrid,Automatic,127926,Used,13158.3,Prius
2102,Hyundai,2010,2.0,Petrol,Automatic,115439,Used,6525.93,Kona
2103,Tesla,2015,0.0,Electric,Manual,194292,Used,22825.32,Model X
2104,Tesla,2007,0.0,Electric,Automatic,67735,Used,13524.76,Model Y
2105,BMW,2006,4.5,Petrol,Automatic,68201,Used,9028.64,3 Series
2106,Kia,2005,3.6,Petrol,Automatic,52677,Used,6218.13,Sportage
2107,Honda,2000,1.4,Hybrid,Automatic,63544,Used,3076.72,Civic
2108,Subaru,2021,4.6,Hybrid,Automatic,66781,Used,22347.09,Crosstrek
2109,Honda,2013,1.8,Diesel,Manual,156385,Used,8111.36,Accord
2110,Honda,2003,2.4,Petrol,Manual,12112,Used,5635.59,Accord
2111,Ford,2017,3.4,Petrol,Automatic,170536,Used,13420.72,Fiesta
2112,Ford,2019,2.2,Petrol,Automatic,168526,Used,15047.16,Fiesta
2113,Toyota,2013,4.1,Petrol,Automatic,159555,Used,8586.47,Prius
2114,BMW,2021,2.6,Hybrid,Automatic,116679,New,40473.24,X5
2115,Toyota,2013,2.7,Petrol,Automatic,106723,New,10501.49,Prius
2116,Hyundai,2002,3.9,Petrol,Automatic,107804,Used,2687.67,Tucson
2117,Tesla,2011,0.0,Electric,Automatic,185793,New,16468.01,Model Y
2118,Audi,2004,3.6,Diesel,Manual,134043,Used,6427.39,A3
2119,Audi,2005,2.1,Hybrid,Manual,83891,Used,7122.54,A4
2120,Ford,2004,1.5,Petrol,Automatic,15531,Used,5311.73,Mustang
2121,Audi,2002,3.0,Petrol,Automatic,131505,Used,5295.73,Q5
2122,Hyundai,2013,3.9,Petrol,Automatic,36658,Used,11909.75,Kona
2123,Chevrolet,2021,3.8,Petrol,Manual,144992,Used,18036.57,Impala
2124,BMW,2004,2.5,Petrol,Automatic,192300,New,5940.07,X3
2125,Toyota,2012,2.8,Hybrid,Automatic,159589,New,8357.16,Prius
2126,Ford,2006,1.2,Petrol,Manual,55036,Used,5717.27,Focus
2127,Audi,2002,1.9,Petrol,Automatic,40080,Used,7797.97,Q5
2128,Subaru,2009,4.4,Petrol,Automatic,76003,Used,7245.45,Impreza
2129,Audi,2006,4.3,Hybrid,Manual,158819,Used,6104.17,Q7
2130,Toyota,2019,2.0,Petrol,Manual,95396,Used,16128.86,Corolla
2131,Subaru,2012,3.8,Diesel,Manual,197244,Used,6531.31,Outback
